,,,,,,,Even Strength,Even Strength,Even Strength,Even Strength,,Power Play,Power Play,Power Play,Power Play,,Short Handed,Short Handed,Short Handed,Short Handed,-additional
Rk,Player,Tm,Pos,Shift,GP,,TOI,CF% Rel,GF/60,GA/60,,TOI,CF% Rel,GF/60,GA/60,,TOI,CF% Rel,GF/60,GA/60,-9999
862,Tyler Motte,TBL,C,0:39,69,,10:14,-2.7,1.4,2.3,,0:01,-89.5,0.0,0.0,,2:10,-2.3,1.2,5.6,mottety01
863,Tyler Myers,VAN,D,0:33,77,,16:27,-4.6,3.0,2.4,,0:16,-13.4,0.0,0.0,,2:13,-1.2,1.1,7.4,myersty01
864,Tyler Pitlick,NYR,C,0:47,34,,9:54,-9.1,1.6,2.7,,0:00,,0.0,0.0,,0:17,-9.6,0.0,0.0,pitlity01
865,Tyler Seguin,DAL,C,0:41,68,,13:42,-3.8,3.6,3.0,,1:45,-0.1,8.0,1.0,,1:04,2.0,1.6,4.9,seguity01
866,Tyler Toffoli,TOT,C,0:41,79,,13:43,4.9,3.3,4.1,,3:13,9.5,10.8,1.2,,0:01,37.0,0.0,0.0,toffoty01
867,Tyler Tucker,STL,D,0:37,26,,12:01,-4.8,3.1,2.9,,0:01,,0.0,0.0,,0:24,7.4,0.0,5.7,tuckety01
868,Tyson Barrie,NSH,D,0:43,41,,15:24,-4.6,2.5,3.2,,2:47,-2.4,7.9,1.0,,0:07,10.0,0.0,0.0,barrity01
869,Tyson Foerster,PHI,RW,0:44,77,,14:43,4.2,2.9,2.8,,2:31,0.9,5.6,0.6,,0:01,50.0,36.0,0.0,foersty01
870,Tyson Jost,BUF,C,0:37,43,,9:57,-7.6,1.7,3.2,,0:01,13.8,0.0,0.0,,0:37,-8.9,0.0,4.5,jostty01
871,Urho Vaakanainen,ANA,D,0:33,68,,15:30,2.0,2.3,2.6,,0:02,12.5,0.0,0.0,,1:56,3.7,1.8,10.0,vaakaur01
872,Uvis Balinskis,FLA,D,0:43,26,,13:31,-1.8,1.7,1.7,,0:05,-42.0,0.0,0.0,,0:29,-15.9,0.0,0.0,balinuv01
873,Valeri Nichushkin,COL,RW,0:39,54,,15:39,3.0,3.6,3.1,,3:52,1.7,11.5,1.1,,1:49,5.9,1.8,9.8,nichuva01
874,Valtteri Puustinen,PIT,RW,0:38,52,,10:19,1.7,2.8,2.1,,1:25,2.7,5.7,1.6,,0:00,-13.8,,,puustva01
875,Vasiliy Ponomarev,CAR,C,0:45,2,,9:40,0.0,6.2,3.1,,0:00,,,,,0:00,,,,ponomva01
876,Vasily Podkolzin,VAN,RW,0:43,19,,10:16,1.0,1.5,2.8,,0:32,8.3,0.0,0.0,,0:00,,,,podkova01
877,Victor Hedman,TBL,D,0:45,78,,18:56,2.7,3.9,3.1,,3:28,0.0,11.3,1.1,,2:23,1.3,1.3,5.1,hedmavi01
878,Victor Mete,PHI,D,0:45,1,,10:52,-13.9,0.0,0.0,,0:00,,,,,0:00,,,,metevi01
879,Victor Olofsson,BUF,RW,0:42,51,,10:10,-4.0,2.5,2.5,,1:23,-5.8,3.4,0.8,,0:00,,0.0,0.0,olofsvi01
880,Victor Söderström,ARI,D,0:38,3,,15:11,0.0,1.3,2.6,,0:00,,,,,0:00,,,,sodervi01
881,Viktor Arvidsson,LAK,LW,0:43,18,,13:26,4.5,3.5,2.2,,3:13,-4.9,10.3,1.0,,0:01,,0.0,0.0,arvidvi01
882,Vince Dunn,SEA,D,0:54,59,,20:03,3.4,2.7,2.2,,2:49,-2.1,8.6,1.4,,0:11,36.9,10.5,0.0,dunnvi02
883,Vincent Desharnais,EDM,D,0:42,78,,13:38,-4.6,1.7,1.7,,0:02,10.4,0.0,0.0,,2:02,-2.5,1.1,8.3,deshavi01
884,Vincent Iorio,WSH,D,0:45,6,,9:49,-4.3,2.0,1.0,,0:00,,,,,0:00,,,,ioriovi01
885,Vincent Trocheck,NYR,C,0:43,82,,16:23,6.4,3.8,2.9,,3:28,5.9,12.2,1.3,,1:34,-2.2,0.9,5.1,trochvi01
886,Vinni Lettieri,MIN,C,0:52,46,,8:56,-5.7,1.9,2.6,,0:23,-16.1,3.3,6.6,,0:15,3.5,0.0,10.0,lettivi01
887,Vinnie Hinostroza,PIT,C,0:47,14,,8:47,-7.1,1.5,2.4,,0:57,-5.3,4.5,4.5,,0:00,,,,hinosvi01
888,Vladimir Tarasenko,TOT,RW,0:32,76,,13:23,-1.6,3.9,3.6,,2:20,-1.6,3.8,1.3,,0:00,,,,tarasvl01
889,Vladislav Gavrikov,LAK,D,0:48,77,,17:53,-0.7,3.0,2.7,,0:13,-1.9,0.0,0.0,,2:29,0.0,1.2,6.2,gavrivl01
890,Vladislav Kolyachonok,ARI,D,0:41,5,,12:28,4.1,6.7,1.9,,0:00,,,,,0:00,,,,kolyavl01
891,Vladislav Namestnikov,WPG,C,0:31,78,,11:48,1.6,3.3,2.3,,1:18,2.4,7.6,0.0,,1:20,1.3,0.6,8.7,namesvl01
892,Walker Duehr,CGY,F,0:33,40,,7:57,-6.3,2.5,2.8,,0:06,-55.1,0.0,14.3,,0:03,-13.4,0.0,26.7,duehrwa01
893,Waltteri Merela,TBL,F,0:45,19,,8:59,-0.6,1.4,0.7,,0:00,,0.0,0.0,,0:49,-0.4,0.0,0.0,merelwa01
894,Warren Foegele,EDM,LW,0:41,82,,12:33,2.0,2.9,2.7,,0:32,-12.6,2.7,1.4,,0:52,11.8,1.7,3.3,foegewa01
895,William Borgen,SEA,D,0:46,82,,16:08,-5.6,2.4,2.7,,0:01,-5.8,0.0,0.0,,1:24,5.0,0.5,6.7,borgewi01
896,William Carrier,VEG,LW,0:33,39,,11:04,5.1,2.1,1.7,,0:02,-88.4,0.0,0.0,,0:03,-13.2,0.0,0.0,carriwi01
897,William Cuylle,NYR,LW,0:38,81,,10:54,-1.4,2.0,2.2,,0:12,-2.4,10.2,0.0,,0:00,83.3,0.0,0.0,cuyllwi01
898,William Eklund,SJS,LW,0:53,80,,15:06,2.4,2.2,4.2,,2:41,12.1,7.8,1.7,,0:51,3.2,0.9,4.4,eklunwi01
899,William Karlsson,VEG,C,0:41,70,,13:08,3.8,3.9,2.7,,2:34,-2.1,7.7,1.7,,1:53,2.2,0.9,7.7,karlswi01
900,William Lagesson,TOT,D,0:47,40,,13:25,-2.6,0.4,1.3,,0:00,,0.0,0.0,,1:22,1.2,0.0,9.9,lageswi01
901,William Lockwood,FLA,RW,0:38,26,,7:53,-4.9,1.2,0.6,,0:01,,0.0,0.0,,0:16,19.6,0.0,0.0,lockwwi01
902,William Nylander,TOR,C,0:51,82,,15:32,1.4,3.7,3.6,,3:22,2.5,10.4,1.1,,0:59,6.0,2.9,8.8,nylanwi01
903,Wyatt Johnston,DAL,C,0:43,82,,13:50,2.1,3.2,2.6,,1:45,-0.1,7.1,0.4,,1:23,-3.2,2.1,7.4,johnswy01
904,Wyatt Kaiser,CHI,D,0:32,32,,15:28,-1.8,2.4,2.4,,0:04,-34.2,0.0,0.0,,1:46,-2.2,0.0,11.6,kaisewy01
905,Yakov Trenin,TOT,C,0:46,76,,12:33,-2.8,1.8,0.7,,0:08,,0.0,0.0,,1:52,-2.5,0.0,5.2,treniya01
906,Yan Kuznetsov,CGY,D,0:47,1,,11:58,-8.1,0.0,5.0,,0:00,,,,,0:00,,,,kuzneya01
907,Yanni Gourde,SEA,C,0:44,80,,14:51,0.1,2.1,2.8,,0:40,5.0,5.5,1.1,,1:54,9.7,1.2,6.3,gourdya01
908,Yegor Chinakhov,CBJ,RW,0:43,53,,12:56,1.4,3.2,3.5,,1:53,1.0,6.6,0.0,,0:20,11.7,3.3,6.5,chinaye01
909,Yegor Sharangovich,CGY,C,0:38,82,,13:27,-1.7,2.6,4.2,,2:20,2.8,8.7,1.6,,1:30,4.0,3.4,6.3,sharaye01
910,Yegor Zamula,PHI,D,0:42,66,,14:24,1.9,2.5,2.5,,1:31,-1.1,6.0,0.6,,0:07,44.4,28.8,0.0,zamulye01
911,Zach Aston-Reese,DET,C,0:27,3,,5:09,-12.1,0.0,0.0,,0:00,,,,,0:00,,,,astonza01
912,Zach Benson,BUF,LW,0:50,71,,12:41,2.8,2.7,2.6,,1:03,-8.7,4.0,4.0,,0:45,4.1,1.1,5.6,bensoza01
913,Zach Bogosian,TOT,D,0:57,65,,16:15,1.3,2.9,2.3,,0:05,-17.6,0.0,0.0,,1:31,0.0,0.6,9.2,bogosza01
914,Zach Dean,STL,C,0:50,9,,10:03,-12.7,0.0,2.7,,0:00,,,,,0:30,17.8,0.0,13.3,deanza01
915,Zach Hyman,EDM,LW,1:06,80,,16:11,6.8,4.8,3.0,,3:15,8.5,12.2,0.7,,0:03,4.0,0.0,14.2,hymanza01
916,Zach Parise,COL,LW,0:37,30,,11:37,-4.1,1.9,3.1,,0:20,2.9,11.7,0.0,,1:00,-11.0,0.0,9.9,parisza01
917,Zach Sanford,TOT,LW,0:36,29,,10:16,-0.8,2.4,0.6,,0:33,,,,,0:00,,,,sanfoza01
918,Zach Werenski,CBJ,D,0:52,70,,20:23,2.4,3.9,3.8,,2:43,4.8,5.7,0.9,,1:19,3.9,1.3,7.1,werenza01
919,Zach Whitecloud,VEG,D,0:54,61,,15:59,-1.3,2.3,2.5,,0:04,14.6,0.0,0.0,,1:31,0.0,0.0,7.8,whiteza01
920,Zachary Bolduc,STL,C,0:35,25,,11:23,-3.6,2.7,2.7,,0:37,2.2,0.0,0.0,,0:00,,0.0,0.0,bolduza01
921,Zachary Jones,NYR,D,0:36,31,,14:27,-1.0,3.1,2.9,,0:02,-89.0,0.0,0.0,,0:07,24.2,0.0,0.0,jonesza01
922,Zack MacEwen,OTT,C,0:39,30,,6:20,-6.3,2.2,3.5,,0:03,13.0,0.0,0.0,,0:00,,,,macewza01
923,Zack Ostapchuk,OTT,C,0:35,7,,10:29,-10.3,0.8,1.6,,0:00,,,,,0:00,,,,ostapza01
924,Zemgus Girgensons,BUF,C,0:37,63,,10:51,-1.5,2.0,2.1,,0:03,11.6,0.0,0.0,,0:56,-5.2,0.0,6.1,girgeze01
